,f,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
336,V41intent4,0.1365787296360837,0.15275635404237525,0.06410580934043669,0.1569162780641559,0.0505082029958801,0.15535806483466785,0.016176307716167248,0.0820435506998779,0.05890454343429066,0.14678016052726178,0.12564961078091524,0.1369701050895147,0.15640432465481793,0.07290182272008125,0.11108194759089272,0.07944568975285654,0.13057781218380726,0.10686343436437883,0.06479636854721213,0.07388598500015155,0.10617663038576204,0.051776365878619765,0.06689238849041301,0.1624307697630324,0.12457012972468255,0.10540678991541198,0.07395139667802715,0.07691926085322712,0.10576567273649842,0.05519093097427862,0.14686351343307025,0.1417102265693158,0.15593683632854757,0.11116188176183917,0.16134852755497903,0.06986778881807985,0.11059787721711188,0.038225557662903455,0.015269853994615829,1.0,0.15256842052167463,0.10724475610332235,0.09088829594564825,0.12409342328783611,0.11582213495340093,0.142160123081436,0.14043815992696954,0.15010583506086622,0.11846816204093102,0.15678109590266928,0.14192931173978432,0.10704182614804338,0.041355951241957074,0.12417361042012626,0.1058453236319522,0.15923335961922913,0.13729838518126172,0.1562151810774298,0.10353927123275346,0.09588824445216268,0.045810996537480164,0.14395263490195848,0.04908741382542618,0.23124001367196828,0.14558152082347586,0.1500628410884121,0.10373773184433875,0.04534678571373176,0.051769000511144615,0.15542262474488983,0.08567891484560447,0.11634339014920357,0.142242533293108,0.054486187615464574,0.15539421694004257,0.06591695486839384,0.1212926802256898,0.15149750175963453,0.09920957841434963,0.113222727621583,0.15870808502738834,0.12606295927838645,0.07883610678112354,0.15902860589293188,0.13934596131222265,0.04343732210982296,0.10125072099912867,0.05254452560871379,0.1548343513272729,0.006882703808291523,0.13795693492325858,0.10222715598572397,0.09726986226183547,0.059716937270814986,0.13151982546805582,0.033339576504021536,0.10768372231848902,0.0981727873655345,0.1423979379144969
337,V42intent4,0.41986603121923594,0.4547347102030676,0.26130629170499386,0.46234502948316847,0.22935948113137108,0.4604625980235966,0.08152998915980851,0.3297928738536764,0.2327056681574631,0.44530452535707477,0.4139329839389365,0.43618389690280496,0.46450118385225786,0.29939621370250996,0.37925961336498504,0.3187023968074476,0.41899490514411303,0.3879729812103274,0.2737849697634135,0.30541602391809713,0.37857401060930923,0.22312593195977234,0.2722480295937919,0.4687717068084618,0.4133422055885448,0.37903090443802695,0.3006917115855157,0.3109072965984536,0.37713717301733657,0.23802826839878666,0.44282626629064314,0.4454467355782652,0.4613953467956493,0.39136513644627924,0.4657008873797953,0.2922282904566444,0.3875554863889954,0.1852126390249739,0.08174242183681578,0.1525684205216746,1.0,0.3826495885493561,0.3348653966930562,0.4164485657461344,0.39094076206934053,0.4447691174625858,0.43354016391661876,0.4589279111335626,0.40141186607892365,0.4663939484928146,0.4444629353411776,0.3833299603392192,0.19098162867012924,0.41320649787720487,0.37244097937368503,0.45983495739204844,0.4330662387514673,0.4620511294335049,0.37426302479911133,0.36262396740121206,0.22151839044351612,0.44695492996820735,0.2220059242824869,0.5524207297363593,0.4446454607369332,0.44855820108484906,0.373678331475962,0.20062519353348052,0.22437799232822236,0.4654955310465011,0.3228680101902952,0.3901833006143207,0.4471081614909867,0.22276926917410209,0.4627509860523063,0.27334630047874886,0.4027211270855467,0.4502346760499541,0.36516888576710144,0.39373823730863383,0.46374347276362193,0.42205270720460686,0.306311363949578,0.4592915512946697,0.4280466549768459,0.19065966490491876,0.3696137192288504,0.22122541499836285,0.46159666903660246,0.036154130648663275,0.43603460078982187,0.3721223793338305,0.3568550223946411,0.2458699275511719,0.43236920431670334,0.1596602230294746,0.38883024779507813,0.3594026804563075,0.4434803041093537
338,V43intent4,0.3462895901623437,0.37949237728916596,0.1945824249035403,0.3892312713050566,0.16604316216148451,0.3857021453127186,0.05474075042076517,0.25584398782862044,0.17466539292821603,0.3713771481257763,0.3350409270176383,0.3596959648740903,0.39123965047189446,0.2319277541268521,0.3081626151811365,0.24514800481691942,0.34645227121361793,0.31314403058336304,0.20366351076120776,0.2389293860084244,0.30418656408286526,0.16443859834514207,0.20277973690443643,0.3920341619617336,0.3372197115980492,0.30035461764642724,0.2287260927621957,0.2409093428668192,0.3023760773693631,0.18144910507106768,0.3710624922140586,0.36774601292312914,0.38611985478003075,0.31303187317861436,0.39101253474032344,0.2257091535659987,0.3156065173525504,0.13131617553825747,0.061827701027706294,0.10724475610332235,0.3826495885493561,1.0,0.2648531345757932,0.3386117489408411,0.3162311992236273,0.3717481001893001,0.35828908465304277,0.383713876530289,0.3243935522617086,0.3925133394495363,0.3728789713983694,0.3082528291983879,0.1406248305896106,0.3419019794920587,0.29643931699379245,0.3877433183276389,0.3599120617959843,0.38972113571517675,0.30047397943015514,0.28974430090532477,0.15926325247941742,0.37377846726003394,0.1658059228553872,0.48351305520793664,0.37056577314106937,0.3718039556805399,0.29845370173606406,0.1414040579292971,0.16482945519729963,0.3918306829712827,0.24695848031857964,0.32082327652908205,0.37142392486351294,0.16772991725924122,0.38914191241016044,0.20048007147496621,0.3254298217387934,0.37616676937130483,0.29571051213113325,0.317249728272258,0.38715020387205284,0.34175878994150954,0.2350221042073899,0.38426828891846104,0.35181834826870173,0.1438835050820452,0.2942330853042053,0.1577060891331526,0.3912224716234574,0.025146255971369554,0.3598318330632642,0.2970632834375879,0.2869306622055299,0.17969326103669067,0.35872962507146494,0.1121276311429837,0.3123235844490011,0.28755807917167353,0.36833831826152547
339,V44intent4,0.30585961143614493,0.34302847225443156,0.16216902015237497,0.343409723993261,0.13780430484197956,0.3418185261505051,0.04549318499577599,0.22276240811448933,0.1465275076437766,0.33175486648843266,0.2987594424656894,0.319343719968073,0.3459145062943557,0.1915524723453456,0.2613036484130545,0.20724943743203228,0.3035994205222261,0.27386504252945715,0.1732350237715731,0.20263534833372093,0.2669897165680911,0.13047675633316402,0.1689822408457538,0.3542719434830652,0.2959242638490197,0.2641068769188641,0.19452297747765043,0.2033700105181237,0.26381445891215843,0.15431291911906161,0.3254815971947359,0.3257978467431805,0.3428266496884433,0.27663661374606363,0.35237422171739285,0.18866054184988298,0.2749325159744557,0.10767503026160764,0.047336336197308475,0.09088829594564823,0.3348653966930562,0.26485313457579324,1.0,0.29600141976252115,0.2758781444866985,0.32482946073283747,0.3196345016882598,0.34091669588798057,0.2828275374733758,0.34673071159290353,0.3281961517336777,0.26673191870784374,0.11863486111340685,0.29994325839543756,0.25661481397870645,0.3466734881615524,0.3178732970736864,0.3457347335173953,0.2625629357023421,0.24670745303471625,0.13487162528111526,0.33348045015183475,0.13917712289401135,0.44315927658846743,0.3290508620277334,0.3313362497617371,0.2619671708400725,0.11834203769216567,0.14011390922994493,0.3502634311912763,0.21746222078000382,0.2769556216751822,0.3295483614086341,0.13698929814255137,0.34614536602066936,0.17807690664899525,0.2847598144543284,0.3353429163772911,0.24857149148697422,0.2781618468319318,0.3474544980002496,0.3052184837789451,0.2013465497546181,0.34122948236041784,0.3149071186088253,0.11925863110756282,0.2539252183600809,0.12847986692376032,0.34690548632574014,0.020547565212929244,0.3213533836807279,0.25933405920822883,0.24528223894292664,0.1563797404603671,0.316106701423915,0.09341992949038692,0.2740224159580391,0.251062927721346,0.32572396464540654
340,V45intent4,0.3789691650459086,0.4121051296220081,0.219630800059763,0.420963836840869,0.19632084957557838,0.41614625385706094,0.06393901021075897,0.28814557585761036,0.20159810506317447,0.4034609637612577,0.36943678477071273,0.3925369205709041,0.4246004531312394,0.26163244333696933,0.3383376611289243,0.27462877017165177,0.37421200520450276,0.34660833064186675,0.2317456277065779,0.2618504409042422,0.33864486943516475,0.18945870587725247,0.23357359588218507,0.4282226473544938,0.37348900085841613,0.3337088073275708,0.2553498903115462,0.2741429585182994,0.33568755992192695,0.202071635125519,0.40176055612386535,0.4032977325085587,0.4171896075183179,0.34670033846063875,0.4259505224696357,0.2519567461116844,0.34327840062146187,0.15114291137141342,0.06775165628848244,0.12409342328783611,0.4164485657461344,0.3386117489408412,0.2960014197625211,1.0,0.3469392081008645,0.4026424091285853,0.3909146216720044,0.4153265497746265,0.3616247747235143,0.4267478199502012,0.4044366722525301,0.3417510637228212,0.15996037280593295,0.3734410215029459,0.32788485448041127,0.41885074562378255,0.39219438398397416,0.41755346745101,0.3329741765697867,0.3232505266991577,0.18856996390585734,0.40556376655260423,0.1814919483434826,0.5146912046129312,0.40480804530693093,0.4085317625305567,0.3313281415869945,0.1649035081191661,0.1889188478680181,0.4236400220607508,0.2817044527962298,0.3525554554378237,0.40522341564686304,0.18947824868381533,0.4201911564810404,0.23432397983222306,0.35751725708359733,0.4099106713473144,0.3207664599536334,0.35238404332964873,0.4208812931289704,0.37954198597674677,0.26443156787859123,0.4182795956351135,0.385668641436419,0.16419516655773173,0.3241540435950214,0.1844196129082792,0.4210898301171914,0.028805885042436738,0.3936337993138076,0.3304292879968989,0.31952188657418507,0.20598815151235825,0.39038193321024767,0.13083998889817344,0.34367111055431393,0.3224313736565842,0.402985201539782
341,V46intent4,0.35821409119493525,0.38726974923994556,0.20329379584472537,0.3976142281600624,0.17149695097733209,0.3942733653079558,0.061030060936407005,0.2672248960671616,0.17732436433132073,0.3848297767202734,0.3458562709203305,0.3700261652739304,0.40288372856851773,0.2418034734660883,0.31446511636689306,0.24899023342806875,0.35811040955663265,0.32293406510438544,0.2188085189966859,0.24431092168894306,0.3167650314305437,0.17082964109963544,0.20906598364439827,0.4049000391561274,0.35324619511529104,0.3136994580858197,0.2394482562898323,0.2503643192969541,0.3152349952012061,0.18848468023620868,0.3817521487853901,0.3771295707361927,0.39525422520371184,0.32707777254918824,0.40274237444015554,0.2345024280690661,0.32093669262675045,0.13975193030747018,0.06604080781711998,0.11582213495340093,0.39094076206934053,0.3162311992236273,0.2758781444866985,0.3469392081008645,1.0,0.3789869338705411,0.3699049494916503,0.39192237350183284,0.334533029492729,0.40525928595225336,0.3811580040590638,0.3140825527972307,0.14475035165466696,0.3470738658281335,0.3066562455119499,0.3965150861574066,0.368938978762444,0.40035237949690455,0.31434284557808884,0.29671424803515917,0.16934096619233238,0.38478903368565526,0.1705946542377836,0.4926211364867536,0.37985769018517923,0.3821444251478786,0.3046886200656192,0.1520098344329638,0.1721889888846445,0.40582963767326125,0.2592534663206315,0.327557330702727,0.3834861551823734,0.1727958236234428,0.39798876081956003,0.21590724920471724,0.3359756171297483,0.3869331039329554,0.30394708302249807,0.33034244715228156,0.39617385240687303,0.35255717469995185,0.24477759063614765,0.3923009374250129,0.3623666024605021,0.15050794650158147,0.3052662445964268,0.17019928701494236,0.3992208697963579,0.027453737939115624,0.3734383413508153,0.31019291075779354,0.29152067243054053,0.18965435711137463,0.37285441066212704,0.1205908171884285,0.3241003950264277,0.29750979513502684,0.37633972982631847
342,V47intent4,0.41484113952709845,0.4425201642503362,0.25095897530174427,0.45405539010864004,0.21773346118695486,0.451470132055834,0.06994222507373364,0.318782683143027,0.22855780120592042,0.435788394752488,0.40030362411652776,0.4266718733190622,0.45697516636466995,0.2920396436440476,0.3691747338007516,0.30540860076396986,0.4081361179676404,0.37871766984484945,0.26745466387482847,0.29546496688562096,0.36924497269776024,0.21709972859208093,0.25814302140848683,0.4569037028715266,0.40257513603635536,0.36559616340702,0.2900429049089844,0.3042141380080681,0.367309859797378,0.23132031575399942,0.434500033245503,0.4344126045055586,0.4486090939656378,0.3757579105827397,0.45796817027671577,0.2803683781215834,0.3792033254716336,0.17564234669762718,0.07969686208326435,0.142160123081436,0.4447691174625858,0.37174810018930016,0.32482946073283747,0.40264240912858523,0.3789869338705411,1.0,0.4216989084283136,0.44913181346803027,0.3885215725915925,0.45858200085111883,0.4332749163407981,0.3691553805482206,0.1810413626193329,0.4057123566661947,0.3617425859927687,0.44949129980243313,0.4222091267657095,0.44999184136023385,0.3657395321277612,0.3532013311718044,0.2107530672104016,0.4390133011824076,0.21127353792101222,0.54501770888902,0.43850332656863583,0.43846570471018703,0.36063898306658676,0.19380210829345068,0.21778880919830274,0.45788925677976455,0.3123147750636517,0.38062537754339365,0.43630740446236144,0.21712107575959536,0.452111251995223,0.2602028542684462,0.3919437508294684,0.4399643327612202,0.35671979535350196,0.3833004832094173,0.45226494076183904,0.40689416472459733,0.2951036573403033,0.44667000844704263,0.41787943172278763,0.19182429937409204,0.36105946362692903,0.20531238609210853,0.4559115306826903,0.03253820317877586,0.42646891536612747,0.36324301763735634,0.34815590724131706,0.2402918891881664,0.42529092023924087,0.1502692871514912,0.37753133612457335,0.35500809300022573,0.43388024472500897
343,V48intent4,0.40211888776830557,0.4314731125677207,0.24028042470904434,0.4390245555927248,0.21005387222555755,0.43912898002214545,0.06734914305633903,0.30698485138137954,0.2148102297193604,0.42388657850084804,0.3922950183302512,0.41474360339322597,0.44252675481494086,0.28134539145028753,0.35479095778939373,0.2917350147230228,0.39877116912916655,0.3648145899832636,0.2589828284933721,0.2864647165540402,0.35863332072724924,0.20689628047578032,0.25096918068492424,0.4460857343199067,0.3960463736344954,0.35337141674672046,0.28212312239468706,0.28913961320516496,0.3549166288792289,0.22203318186609697,0.423610061002804,0.420047077915526,0.43612613679008955,0.36838976491881853,0.4458247864266014,0.2729503858992047,0.3632971555290778,0.16473720026514552,0.0794321888808842,0.14043815992696954,0.43354016391661876,0.35828908465304277,0.31963450168825974,0.3909146216720044,0.36990494949165037,0.4216989084283136,1.0,0.43635485819699826,0.37887886839133195,0.44569532945702794,0.4236848735988113,0.35889178220138374,0.17439496916553618,0.39236979538230715,0.3502742916591138,0.4391143834058124,0.4085026318739284,0.43911788649485306,0.35467038002734524,0.33703774988083846,0.20538241834726673,0.4242880329490499,0.2120023303986435,0.5357541418976124,0.4225273055216836,0.4246071307156369,0.3517193082820404,0.18301974887314265,0.2062973031794694,0.44449134225773435,0.30271800556934475,0.36811213389257647,0.42679850044790685,0.2063166687692435,0.4422660950144985,0.25042200520925945,0.38145774358807377,0.428974514851686,0.3418441441049336,0.37190687505487974,0.44094001476735345,0.39773253984937457,0.2850204912503535,0.43613915992604896,0.4034487663749174,0.17963763640220046,0.34483628353937,0.19795541990485924,0.4422018951337737,0.03361521273672101,0.4176677205474202,0.35340545138390234,0.33515657463214144,0.22890935223388637,0.41229309414038795,0.1451182237509884,0.36413643062163975,0.3392508399639148,0.41898926615514054
344,V49intent4,0.4222906474842108,0.4553258836984925,0.2585810742592839,0.465727814982345,0.22568335457965347,0.46251523525080446,0.07577081094636037,0.32841220611179006,0.23249604449891537,0.44561358754715436,0.41405296464478125,0.43793845494395234,0.4681090930489537,0.3038276147442831,0.3814388963664008,0.3115697719594306,0.420540245383961,0.3909119934427387,0.27969296528944226,0.30532278663055434,0.38123945645479884,0.22394733585605242,0.2788591419604123,0.4700203095140878,0.41282345028150913,0.37836952863583545,0.30127978139048006,0.3143605157923889,0.37911700393577286,0.23636198673627207,0.44675506912326923,0.44560927491971336,0.460715449099037,0.3902990895370428,0.47065321929462023,0.2962429744271151,0.3869628407083291,0.1833784155477607,0.07867715555452169,0.15010583506086628,0.4589279111335626,0.383713876530289,0.34091669588798057,0.4153265497746265,0.3919223735018328,0.44913181346803027,0.43635485819699826,1.0,0.4025385377537942,0.4694165979540875,0.44704050767689013,0.38347720894001924,0.19474129596340561,0.41711462117681175,0.37335693892737026,0.46432031437934274,0.43685809303398204,0.4649501139794963,0.37594169907119435,0.36237107352378073,0.22545382510331083,0.4488438603093776,0.22220170599360986,0.5556626437567118,0.447809444158688,0.4498710554102775,0.37582309536581276,0.19629467369010764,0.22627673873004797,0.47054050098642836,0.32413701161772174,0.3929617070908167,0.45003486936816767,0.22381895257976994,0.46593631101001487,0.27129736298287616,0.4049352064261088,0.45249596214628973,0.3666852674477654,0.39692460209566705,0.4629684162099911,0.4237258119947366,0.30468008003427227,0.46024067687660625,0.42992562914805565,0.19442949020848924,0.37104255319118934,0.21693465952037203,0.4652684609712303,0.03302158547422743,0.437856641658184,0.37507696892387543,0.3594769271182636,0.24882653437091148,0.43896384492667595,0.15419636178689058,0.3892629036346915,0.361674517821079,0.4455998324071848
345,V50intent4,0.36772111558151,0.3952765320384123,0.20803500814015624,0.4055995226834491,0.18353183509434745,0.4042134726479119,0.06441231370161091,0.2761191307232988,0.1852867226042734,0.3921109385382135,0.3554733203870378,0.37877355772624033,0.41068677188398367,0.24466480179353478,0.3274091488031188,0.2622315893762703,0.36323937737368,0.3281440618914681,0.22589014586274508,0.25621979664111855,0.3256175175702196,0.18417301579293466,0.2213639710064953,0.4096283166613606,0.35717754641652044,0.3231592556454876,0.2455599348610208,0.2544398145922159,0.3239176810243972,0.19514106673739054,0.38735242725012875,0.38614648864173257,0.40328922313977056,0.3350800233386836,0.41241482591177975,0.2416576428399267,0.3337523390707871,0.143568163985063,0.06569886782518386,0.11846816204093102,0.40141186607892365,0.3243935522617086,0.2828275374733758,0.3616247747235143,0.33453302949272906,0.3885215725915924,0.3788788683913319,0.4025385377537943,1.0,0.41313834259758697,0.39083233569316617,0.3297332782224832,0.15416089440210815,0.35641771531477245,0.3150948985053305,0.4060394962413246,0.3801939016583606,0.40671316060516005,0.3195748852002178,0.3046152588947077,0.17910693802251687,0.3910204385124574,0.17816360358669692,0.5019528596568423,0.39028928888186787,0.3927294624502604,0.3185792082106904,0.15575088400452416,0.18138344860691805,0.4103681218875716,0.26368316549003795,0.33971599096484023,0.3949204023569822,0.17874009113939723,0.4097682506725723,0.21918143717223865,0.34801044950588317,0.39567376575498125,0.3106566677810745,0.33660804419833856,0.40661291235523206,0.368409450783548,0.2533285881365206,0.405469450075177,0.3737129035580374,0.15480790022170793,0.3106584547551534,0.16719116427825664,0.409819827013619,0.03008440508703469,0.3824010498081501,0.31542805171510757,0.30196144771271277,0.1995036816025872,0.379233874795069,0.12460217177712189,0.3303024925638585,0.30448812645645174,0.3852107168655711
346,V51intent4,0.4331383173769333,0.4641186560041357,0.2724213431321857,0.4752216724206571,0.2379797799556495,0.4732346272720953,0.08561479158911603,0.3423033745229077,0.24357217876542547,0.4580098840931296,0.4229453115634703,0.4486658747837468,0.4792200462196071,0.3119571329148315,0.3927588358383929,0.3263371951767782,0.4304321337399214,0.4017902717572297,0.28823531812983083,0.3157603984377388,0.39338430161161975,0.23605029669716907,0.2847693727852149,0.4808453366632717,0.4234231940809737,0.38848640258344075,0.309459788291214,0.32392451070923794,0.3913143452006703,0.25061156832489223,0.4560543935242031,0.45764184427216464,0.4695577104262971,0.4030695072948169,0.47824483142418517,0.30492871559916396,0.39782202576942594,0.1903566754871933,0.09248160584824791,0.15678109590266928,0.4663939484928146,0.3925133394495363,0.34673071159290353,0.42674781995020133,0.40525928595225336,0.45858200085111883,0.44569532945702794,0.46941659795408763,0.41313834259758697,1.0,0.4594700763167366,0.3963533491642549,0.19749256344083224,0.4269320240560607,0.38303136077792266,0.4750591179416674,0.4466268678894235,0.4738333383752472,0.3860907109695649,0.37229494830723503,0.22748853354177798,0.4605524095393454,0.23317032693652207,0.5655638381154691,0.4559031588227462,0.4589012913409917,0.3876468122117665,0.2130956479882593,0.2350466966695122,0.47934538540131943,0.3371235168871753,0.4028169193546738,0.4597339673489213,0.24024848060470438,0.47516046729364975,0.2834261957125305,0.41386878649881054,0.4627695831009303,0.37818204534723376,0.40896972562826084,0.4725468423338079,0.430729662114999,0.32158798856770626,0.46724228359462694,0.4410471348564335,0.20909498614195104,0.3802517228158509,0.22417210493841824,0.4748441729943809,0.04098332224300812,0.4507300668276075,0.38575255286604165,0.3723451016841029,0.2586969377170047,0.4467657612634877,0.16539288152084536,0.4001809458800238,0.375832139173328,0.45551589436406137
347,V52intent4,0.4126343469043282,0.44443140894294253,0.2523176670135111,0.4552390479275952,0.21965477266849617,0.4522685267823071,0.07403486611071645,0.3218640540410903,0.22127504271548706,0.4374148582743746,0.3994947591225949,0.42622755252782757,0.4573204082948804,0.2922590732584502,0.36651992084742296,0.30565091835633523,0.41038887177948474,0.3802664318432863,0.2635782191228639,0.2974505389680067,0.37246903245246954,0.21893605109412057,0.2612434814525938,0.45841095991450204,0.40176782707803227,0.36668103128104795,0.285035639900787,0.30235331565379425,0.36882279120971206,0.2309305058996441,0.4358493459243031,0.4333219230259237,0.44808216458646954,0.3772667267773139,0.4556914365292611,0.28486702036580935,0.3783364016084176,0.17377320852322445,0.08249597902833102,0.14192931173978432,0.4444629353411776,0.3728789713983694,0.32819615173367767,0.4044366722525301,0.3811580040590638,0.4332749163407981,0.4236848735988113,0.44704050767689013,0.3908323356931663,0.4594700763167366,1.0,0.37238997225988085,0.18299606423292977,0.4058955863310863,0.3597873178292512,0.44961146012770603,0.42553511342409633,0.4515321630105977,0.36559439704179236,0.3541615125165115,0.21497561044318425,0.43885376478376265,0.21506766120580764,0.5461164735631354,0.4352771321284113,0.43554316689146716,0.3649735499338674,0.19073447847405528,0.22063563432634303,0.4556000469701854,0.30950150049454167,0.37889212610304857,0.44031016959904457,0.21963651187154007,0.45301389425277755,0.2673435520486551,0.3908087504247388,0.4400860666095979,0.35533982310147205,0.3846083913002184,0.4542041252629677,0.4066306307171485,0.295661988974784,0.4476968305264735,0.4219262100669286,0.18533513563712764,0.3562257211623373,0.20793551900151944,0.451683264472384,0.033985537974157834,0.42639951673597437,0.3600791480435287,0.34730854261901034,0.2360243267423414,0.4247909912853456,0.1506605927070514,0.3789668115133959,0.3519886802144802,0.43351914378602174
348,V53intent4,0.349293009972848,0.38104064540061144,0.19844867572850147,0.3876097140451391,0.16758813538347575,0.39061402332836287,0.05108539048945624,0.25604916320183924,0.17196860518187815,0.37121641172612574,0.33693024549752726,0.3636917371344452,0.3941159207211692,0.23117541214143214,0.3093727945927976,0.24331980361853883,0.34806732045606137,0.31514390485980287,0.21520169698398683,0.2376720071081504,0.3068272569717565,0.1725481533357255,0.20771733113189952,0.39631468752321614,0.34271650343349663,0.30111990112376574,0.23410775738561065,0.23969345526145658,0.3055955131076795,0.1787284741967854,0.3724169097682887,0.3687328557944116,0.3856166307130315,0.3150079646604568,0.3958388993996985,0.2229925495071932,0.3168914978974711,0.13451915082680616,0.057999099582121016,0.10704182614804339,0.3833299603392192,0.3082528291983879,0.26673191870784374,0.34175106372282116,0.31408255279723063,0.36915538054822067,0.35889178220138374,0.38347720894001924,0.32973327822248316,0.3963533491642549,0.3723899722598809,1.0,0.14205565822757302,0.3445941916557638,0.29684136983331033,0.3885150840217159,0.3636497502731578,0.387500823191181,0.3022124491804201,0.2928679613902881,0.1622019137694702,0.37451645045053006,0.16774440480912844,0.48478642672378536,0.3725908782900324,0.37609359694051103,0.3011916348271325,0.14465943254460484,0.17023440819329633,0.39654605523618675,0.2501466156380423,0.31784381152395574,0.37485262417797927,0.1648395469931114,0.39020614395610304,0.20646323189476007,0.32761421672370494,0.3773160839232234,0.2948916670441996,0.3230208741411036,0.3925477832573145,0.3496251755702504,0.23897266129278355,0.3851909097317075,0.3547229318494747,0.14413957444107117,0.29709106516315487,0.15833065312863126,0.39176696631587626,0.025187014358914753,0.3604964276675109,0.29569191775570625,0.28540496583326985,0.18378221862905816,0.36087002614132435,0.11309293743622972,0.3144801441939743,0.29017768509862446,0.36890269094394085
349,V54intent4,0.16480877749577172,0.18966086817861494,0.07508643758601186,0.19742283502161237,0.06601311697370381,0.19178692785967527,0.018926078857645613,0.11391265923337457,0.06959392005168645,0.18292965391461652,0.15674864510656147,0.17398351812528212,0.2041780417958503,0.09676626675314763,0.13797747147127404,0.10105491962343233,0.16742177799197083,0.14625257099458566,0.0868190634146832,0.10007106831736834,0.1340946553386043,0.0648774129974409,0.08562509951322976,0.20147206865622705,0.15795022407789444,0.1352957284020239,0.09065327120495709,0.09907588775479877,0.13832767827288261,0.07291481265440426,0.18174544507510093,0.18206803631846583,0.19707252778328757,0.1490724184351692,0.19821410535873454,0.09301694703564271,0.1420648993118358,0.046138504123442906,0.022749643227221346,0.04135595124195707,0.19098162867012924,0.1406248305896106,0.11863486111340685,0.15996037280593295,0.14475035165466701,0.1810413626193329,0.17439496916553618,0.19474129596340561,0.15416089440210817,0.19749256344083227,0.18299606423292974,0.14205565822757302,1.0,0.15971805954772936,0.131672358864282,0.1948525623953334,0.1801491532344358,0.1957161736134086,0.13625412865876094,0.13237564824308667,0.06484500475882328,0.18474798523712335,0.06457406993438743,0.2833624561891302,0.18432008211101583,0.18349594338215885,0.13243936301314782,0.057232075513242886,0.06488319602583462,0.19998184782475004,0.10466460453742082,0.13981936214091126,0.18576339142859663,0.07105638836365923,0.19834306081787417,0.0876559337031971,0.15171568973242938,0.18533666557464268,0.13201824001154633,0.14295710704907677,0.19526526803221872,0.16353663393212822,0.10093668603502245,0.1967318199086301,0.16965130325538968,0.05688182338451864,0.1304406001769717,0.06118589909492586,0.2039941050109875,0.010528703330542889,0.17766298676136186,0.13049032407195113,0.12743848385383533,0.07353933522095495,0.17315905199944792,0.04352106179402607,0.13584818511898986,0.12479179195374265,0.17885815042931644
350,V55intent4,0.38210132628936466,0.41411351789072604,0.22460664033988822,0.42266350940938446,0.19308499409419883,0.41954599945879406,0.0689416631373634,0.2918377440208744,0.19503332018310307,0.4037682545360442,0.37177491858853695,0.39398951827623446,0.4263976536999213,0.2606398628697761,0.3408999794883305,0.2755189874024113,0.38014642412129684,0.3507590548066359,0.23675661371434076,0.26650344584116614,0.3396906290651084,0.19456165209425902,0.23609044285301597,0.4279317143999079,0.371779642672853,0.3355308971376505,0.2625953809870383,0.2720353567549137,0.33764519821001976,0.2054167892145133,0.40124956660287,0.4016141242382012,0.4178613971010407,0.3483685433020027,0.4280881281889805,0.253855272834905,0.34948414559651864,0.1518664805382234,0.07008856247747199,0.12417361042012626,0.41320649787720487,0.3419019794920586,0.29994325839543756,0.3734410215029459,0.34707386582813354,0.4057123566661947,0.39236979538230704,0.41711462117681164,0.3564177153147724,0.4269320240560607,0.4058955863310863,0.3445941916557638,0.15971805954772936,1.0,0.33374379622444356,0.42193977559891616,0.3932956771164413,0.4213926257522951,0.3363605511782224,0.31996026378283005,0.18577708729180867,0.40960928742912023,0.1888286368185372,0.5174670358788798,0.40527092147182137,0.4066252866581354,0.33484410914955,0.16853732741097807,0.19308950986862647,0.42717004579844503,0.28607955129432255,0.3492061068824436,0.4091509581044968,0.19253140642948074,0.4232775271408426,0.2387541084054695,0.36061474369628305,0.4070375463637496,0.3255448527136407,0.3564979168270326,0.42283721732068225,0.38018935110205176,0.26641225707410227,0.417331668314015,0.39067904985459856,0.16424082528559011,0.32880968249764364,0.18454691030568787,0.4263789149643609,0.026212594685305898,0.39599835323786337,0.33524411509787433,0.3210248161716336,0.20935010134196916,0.39541516128672716,0.13580366956116557,0.34797284699706194,0.32074640500340074,0.40255509214100255
